#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hannover 96,H96,15,11,1,3,29:15,14,34
2,Bayern München,FCB,14,10,2,2,37:10,27,32
3,Borussia Dortmund,BVB,14,9,4,1,27:7,20,31
4,1. FC Köln,KOE,14,9,2,3,25:17,8,29
5,1. FC Nürnberg,FCN,15,9,1,5,27:17,10,28
6,Bayer Leverkusen,B04,15,8,4,3,30:22,8,28
7,SC Freiburg,SCF,15,8,2,5,23:20,3,26
8,FC Schalke 04,S04,15,7,3,5,23:14,9,24
9,Hamburger SV,HSV,14,7,3,4,28:21,7,24
10,1899 Hoffenheim,TSG,14,6,5,3,25:16,9,23
11,Werder Bremen,SVW,14,5,5,4,23:21,2,20
12,1. FC Kaiserslautern,FCK,14,4,6,4,20:15,5,18
13,Eintracht Frankfurt,SGE,15,5,3,7,12:21,-9,18
14,VfB Stuttgart,VFB,15,5,2,8,28:26,2,17
15,1. FSV Mainz 05,M05,14,5,2,7,16:15,1,17
16,VfL Wolfsburg,WOB,14,4,5,5,20:21,-1,17
17,FC St. Pauli,STP,15,4,3,8,19:24,-5,15
18,Bor. Mönchengladbach,BMG,15,3,3,9,23:31,-8,12
