#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,12,2,1,40:7,33,38
2,Borussia Dortmund,BVB,15,10,2,3,33:17,16,32
3,FC Schalke 04,S04,15,6,5,4,23:24,-1,23
4,Bayer Leverkusen,B04,15,7,1,7,19:18,1,22
5,1. FSV Mainz 05,M05,15,6,2,7,21:30,-9,20
6,Hertha BSC,BSC,15,5,4,6,20:22,-2,19
7,FC Augsburg,FCA,16,5,4,7,19:25,-6,19
8,VfL Wolfsburg,WOB,15,5,3,7,21:26,-5,18
9,1899 Hoffenheim,TSG,15,4,5,6,26:33,-7,17
10,Bor. Mönchengladbach,BMG,14,4,4,6,17:19,-2,16
11,Werder Bremen,SVW,15,4,3,8,18:29,-11,15
12,Eintracht Frankfurt,SGE,15,4,3,8,17:31,-14,15
13,SC Freiburg,SCF,15,3,4,8,14:26,-12,13
14,VfB Stuttgart,VFB,15,3,3,9,21:33,-12,12
15,1. FC Nürnberg,FCN,15,2,6,7,20:32,-12,12
16,Hamburger SV,HSV,15,2,3,10,24:35,-11,9
17,Hannover 96,H96,15,2,1,12,14:32,-18,7
18,Eintracht Braunschweig,BNS,15,1,4,10,10:31,-21,7
