#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,4,3,0,1,7:4,3,9
2,Bayern München,FCB,4,2,2,0,7:2,5,8
3,Eintracht Frankfurt,SGE,5,2,2,1,8:8,0,8
4,VfB Stuttgart,VFB,5,2,1,2,11:8,3,7
5,Borussia Dortmund,BVB,4,2,1,1,7:4,3,7
6,Werder Bremen,SVW,5,2,1,2,5:6,-1,7
7,FC Schalke 04,S04,5,2,1,2,8:11,-3,7
8,Hamburger SV,HSV,5,1,2,2,12:12,0,5
9,1899 Hoffenheim,TSG,4,1,1,2,10:11,-1,4
10,1. FC Nürnberg,FCN,5,0,4,1,7:9,-2,4
11,Hertha BSC,BSC,4,0,3,1,4:6,-2,3
12,FC Augsburg,FCA,4,1,0,3,3:7,-4,3
13,Eintracht Braunschweig,BNS,4,1,0,3,4:10,-6,3
14,VfL Wolfsburg,WOB,5,1,0,4,3:9,-6,3
15,1. FSV Mainz 05,M05,4,1,0,3,5:12,-7,3
16,SC Freiburg,SCF,5,0,2,3,5:13,-8,2
17,Bor. Mönchengladbach,BMG,5,0,1,4,6:12,-6,1
18,Hannover 96,H96,4,0,0,4,0:8,-8,0
