#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,2,2,0,0,9:1,8,6
2,Eintracht Frankfurt,SGE,2,2,0,0,3:1,2,6
3,Bayern München,FCB,2,1,1,0,8:3,5,4
4,Bayer Leverkusen,B04,2,1,1,0,3:2,1,4
4,FC Augsburg,FCA,2,1,1,0,3:2,1,4
4,RB Leipzig,RBL,2,1,1,0,3:2,1,4
4,VfL Wolfsburg,WOB,2,1,1,0,3:2,1,4
8,SC Freiburg,SCF,2,1,0,1,4:2,2,3
9,FC Schalke 04,S04,2,1,0,1,3:3,0,3
10,Werder Bremen,SVW,2,1,0,1,4:5,-1,3
11,1. FSV Mainz 05,M05,2,1,0,1,3:4,-1,3
12,1899 Hoffenheim,TSG,2,1,0,1,3:5,-2,3
13,1. FC Union Berlin,FCU,3,1,0,2,4:7,-3,3
14,Fortuna Düsseldorf,F95,2,0,1,1,2:4,-2,1
15,Bor. Mönchengladbach,BMG,2,0,1,1,1:3,-2,1
16,1. FC Köln,KOE,2,0,0,2,1:4,-3,0
17,Hertha BSC,BSC,1,0,0,1,0:3,-3,0
18,SC Paderborn 07,SCP,2,0,0,2,2:8,-6,0
