#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,13,2,2,53:15,38,41
2,Bor. Mönchengladbach,BMG,17,12,2,3,40:21,19,38
3,Borussia Dortmund,BVB,17,11,3,3,46:17,29,36
4,Bayer Leverkusen,B04,17,9,4,4,32:22,10,31
5,RB Leipzig,RBL,17,7,8,2,38:21,17,29
6,SC Freiburg,SCF,17,9,2,6,23:17,6,29
7,Eintracht Frankfurt,SGE,17,8,4,5,36:27,9,28
8,1. FC Union Berlin,FCU,17,8,3,6,24:20,4,27
9,1. FC Köln,KOE,17,6,4,7,28:27,1,22
10,FC Schalke 04,S04,17,5,7,5,20:27,-7,22
11,1899 Hoffenheim,TSG,17,7,1,9,26:37,-11,22
12,Hertha BSC,BSC,17,6,3,8,23:32,-9,21
13,FC Augsburg,FCA,17,5,5,7,28:29,-1,20
14,VfL Wolfsburg,WOB,17,4,7,6,19:23,-4,19
15,Fortuna Düsseldorf,F95,17,4,6,7,18:28,-10,18
16,1. FSV Mainz 05,M05,17,5,2,10,18:29,-11,17
17,Werder Bremen,SVW,17,2,3,12,15:36,-21,9
18,SC Paderborn 07,SCP,17,2,2,13,21:46,-25,8
