#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bor. Mönchengladbach,BMG,11,9,1,1,28:13,15,28
2,Borussia Dortmund,BVB,10,7,3,0,36:10,26,24
3,Bayern München,FCB,11,7,2,2,33:9,24,23
4,RB Leipzig,RBL,10,6,3,1,28:12,16,21
5,Eintracht Frankfurt,SGE,11,6,3,2,26:14,12,21
6,FC Schalke 04,S04,11,5,5,1,17:12,5,20
7,Bayer Leverkusen,B04,11,5,4,2,19:13,6,19
8,1. FC Union Berlin,FCU,10,6,0,4,14:11,3,18
9,FC Augsburg,FCA,10,5,2,3,21:17,4,17
10,SC Freiburg,SCF,10,5,2,3,13:11,2,17
11,1. FC Köln,KOE,10,5,1,4,16:12,4,16
12,1899 Hoffenheim,TSG,11,5,1,5,17:22,-5,16
13,VfL Wolfsburg,WOB,11,3,5,3,12:13,-1,14
14,Fortuna Düsseldorf,F95,10,3,2,5,9:16,-7,11
15,Hertha BSC,BSC,11,3,2,6,12:21,-9,11
16,1. FSV Mainz 05,M05,10,3,0,7,12:20,-8,9
17,SC Paderborn 07,SCP,11,2,1,8,15:27,-12,7
18,Werder Bremen,SVW,10,1,2,7,8:24,-16,5
