#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,14,10,3,1,45:11,34,33
2,Bayern München,FCB,14,10,2,2,43:13,30,32
3,Bor. Mönchengladbach,BMG,14,9,2,3,31:19,12,29
4,RB Leipzig,RBL,14,7,6,1,35:16,19,27
5,Bayer Leverkusen,B04,14,7,4,3,26:17,9,25
6,Eintracht Frankfurt,SGE,14,6,4,4,31:22,9,22
7,1. FC Köln,KOE,14,6,3,5,24:20,4,21
8,FC Schalke 04,S04,14,5,6,3,18:21,-3,21
9,SC Freiburg,SCF,13,6,2,5,16:15,1,20
10,1. FC Union Berlin,FCU,14,6,2,6,19:19,0,20
11,FC Augsburg,FCA,14,5,4,5,25:23,2,19
12,1899 Hoffenheim,TSG,15,6,1,8,22:35,-13,19
13,VfL Wolfsburg,WOB,14,4,6,4,16:15,1,18
14,Fortuna Düsseldorf,F95,14,4,4,6,15:24,-9,16
15,Hertha BSC,BSC,14,4,3,7,18:28,-10,15
16,1. FSV Mainz 05,M05,14,4,2,8,15:26,-11,14
17,SC Paderborn 07,SCP,14,2,2,10,18:32,-14,8
18,Werder Bremen,SVW,14,1,3,10,9:33,-24,6
