#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,6,1,1,22:8,14,19
2,Borussia Dortmund,BVB,8,4,4,0,12:5,7,16
3,Werder Bremen,SVW,8,5,1,2,14:11,3,16
4,FC Schalke 04,S04,8,4,3,1,12:6,6,15
5,FC Hansa Rostock,ROS,8,4,1,3,11:6,5,13
6,VfL Wolfsburg,WOB,8,4,1,3,8:7,1,13
7,Hertha BSC,BSC,8,3,3,2,9:7,2,12
8,Bor. Mönchengladbach,BMG,8,3,2,3,10:6,4,11
9,VfL Bochum,BOC,8,3,2,3,16:14,2,11
10,TSV 1860 München,M60,8,3,2,3,11:12,-1,11
11,VfB Stuttgart,VFB,8,2,4,2,14:11,3,10
12,Arminia Bielefeld,DSC,8,3,1,4,9:15,-6,10
13,1. FC Nürnberg,FCN,8,3,0,5,10:14,-4,9
14,Hamburger SV,HSV,8,3,0,5,9:15,-6,9
15,Bayer Leverkusen,B04,8,2,2,4,12:16,-4,8
16,Hannover 96,H96,8,2,1,5,11:18,-7,7
17,1. FC Kaiserslautern,FCK,8,1,3,4,7:11,-4,6
18,Energie Cottbus,FCE,8,1,1,6,5:20,-15,4
