#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,22,15,5,2,47:15,32,50
2,Borussia Dortmund,BVB,22,11,7,4,37:19,18,40
3,VfB Stuttgart,VFB,22,11,6,5,37:26,11,39
4,FC Schalke 04,S04,22,9,9,4,31:23,8,36
5,Werder Bremen,SVW,22,10,4,8,37:34,3,34
6,Hertha BSC,BSC,22,9,6,7,28:25,3,33
7,Hamburger SV,HSV,22,9,6,7,27:28,-1,33
8,TSV 1860 München,M60,22,9,5,8,32:33,-1,32
9,VfL Bochum,BOC,22,8,6,8,38:37,1,30
10,FC Hansa Rostock,ROS,22,7,7,8,25:26,-1,28
11,VfL Wolfsburg,WOB,22,8,3,11,24:29,-5,27
12,Arminia Bielefeld,DSC,22,6,8,8,24:29,-5,26
13,1. FC Nürnberg,FCN,22,7,3,12,27:36,-9,24
14,Bayer Leverkusen,B04,22,6,5,11,28:37,-9,23
15,Hannover 96,H96,22,6,5,11,30:42,-12,23
16,Energie Cottbus,FCE,22,6,5,11,22:39,-17,23
17,Bor. Mönchengladbach,BMG,22,6,4,12,22:30,-8,22
18,1. FC Kaiserslautern,FCK,22,5,6,11,25:33,-8,21
