#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,23,16,5,2,49:15,34,53
2,Borussia Dortmund,BVB,23,12,7,4,39:19,20,43
3,VfB Stuttgart,VFB,23,12,6,5,38:26,12,42
4,FC Schalke 04,S04,23,9,10,4,33:25,8,37
5,Hamburger SV,HSV,23,10,6,7,28:28,0,36
6,Werder Bremen,SVW,23,10,4,9,37:37,0,34
7,Hertha BSC,BSC,23,9,6,8,28:26,2,33
8,TSV 1860 München,M60,23,9,6,8,32:33,-1,33
9,VfL Bochum,BOC,23,8,6,9,39:39,0,30
10,FC Hansa Rostock,ROS,23,7,7,9,25:28,-3,28
11,VfL Wolfsburg,WOB,23,8,4,11,25:30,-5,28
12,Bayer Leverkusen,B04,23,7,5,11,31:37,-6,26
13,Arminia Bielefeld,DSC,23,6,8,9,24:30,-6,26
14,Hannover 96,H96,23,7,5,11,32:43,-11,26
15,1. FC Nürnberg,FCN,23,7,4,12,28:37,-9,25
16,Bor. Mönchengladbach,BMG,23,6,5,12,24:32,-8,23
17,Energie Cottbus,FCE,23,6,5,12,22:41,-19,23
18,1. FC Kaiserslautern,FCK,23,5,7,11,25:33,-8,22
