#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,4,1,0,14:4,10,13
2,FC Hansa Rostock,ROS,5,4,0,1,10:3,7,12
3,VfL Bochum,BOC,5,3,1,1,12:4,8,10
4,FC Schalke 04,S04,5,2,3,0,6:3,3,9
5,Werder Bremen,SVW,5,3,0,2,7:8,-1,9
6,Bor. Mönchengladbach,BMG,5,2,2,1,6:3,3,8
7,Borussia Dortmund,BVB,5,1,4,0,7:5,2,7
8,TSV 1860 München,M60,5,2,1,2,9:8,1,7
9,VfL Wolfsburg,WOB,5,2,1,2,5:5,0,7
10,Arminia Bielefeld,DSC,5,2,1,2,7:8,-1,7
11,Hertha BSC,BSC,5,1,3,1,5:5,0,6
12,Hamburger SV,HSV,5,2,0,3,6:8,-2,6
13,Bayer Leverkusen,B04,5,1,2,2,8:10,-2,5
14,VfB Stuttgart,VFB,5,0,4,1,5:7,-2,4
15,Energie Cottbus,FCE,5,1,1,3,4:12,-8,4
16,Hannover 96,H96,5,1,0,4,7:12,-5,3
17,1. FC Nürnberg,FCN,5,1,0,4,6:12,-6,3
18,1. FC Kaiserslautern,FCK,5,0,2,3,3:10,-7,2
