#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,30,20,6,4,61:20,41,66
2,VfB Stuttgart,VFB,30,15,8,7,48:35,13,53
3,Borussia Dortmund,BVB,30,14,10,6,44:23,21,52
4,Hertha BSC,BSC,30,15,6,9,45:31,14,51
5,Hamburger SV,HSV,30,13,9,8,39:34,5,48
6,FC Schalke 04,S04,30,11,13,6,43:33,10,46
7,Werder Bremen,SVW,30,13,4,13,43:43,0,43
8,VfL Wolfsburg,WOB,30,12,5,13,33:36,-3,41
9,TSV 1860 München,M60,30,10,9,11,37:44,-7,39
10,1. FC Kaiserslautern,FCK,30,10,8,12,38:37,1,38
11,VfL Bochum,BOC,30,10,7,13,46:51,-5,37
12,Arminia Bielefeld,DSC,30,8,12,10,33:36,-3,36
13,Hannover 96,H96,30,10,6,14,41:53,-12,36
14,FC Hansa Rostock,ROS,30,9,8,13,29:35,-6,35
15,Bor. Mönchengladbach,BMG,30,9,7,14,33:41,-8,34
16,Bayer Leverkusen,B04,30,8,7,15,39:51,-12,31
17,1. FC Nürnberg,FCN,30,8,6,16,30:51,-21,30
18,Energie Cottbus,FCE,30,6,7,17,31:59,-28,25
