#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,21,14,5,2,45:15,30,47
2,Borussia Dortmund,BVB,21,11,6,4,35:17,18,39
3,VfB Stuttgart,VFB,21,10,6,5,33:26,7,36
4,FC Schalke 04,S04,21,9,8,4,29:21,8,35
5,Werder Bremen,SVW,21,10,4,7,37:33,4,34
6,Hamburger SV,HSV,21,9,6,6,27:26,1,33
7,Hertha BSC,BSC,21,9,5,7,28:25,3,32
8,TSV 1860 München,M60,21,9,4,8,31:32,-1,31
9,VfL Bochum,BOC,21,8,5,8,37:36,1,29
10,FC Hansa Rostock,ROS,21,7,6,8,24:25,-1,27
11,VfL Wolfsburg,WOB,21,8,2,11,23:28,-5,26
12,Arminia Bielefeld,DSC,21,6,7,8,24:29,-5,25
13,1. FC Nürnberg,FCN,21,7,3,11,27:34,-7,24
14,Hannover 96,H96,21,6,5,10,29:40,-11,23
15,Bor. Mönchengladbach,BMG,21,6,4,11,22:26,-4,22
16,Bayer Leverkusen,B04,21,5,5,11,26:36,-10,20
17,Energie Cottbus,FCE,21,5,5,11,21:39,-18,20
18,1. FC Kaiserslautern,FCK,21,4,6,11,23:33,-10,18
