#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,10,2,2,31:14,17,32
2,Werder Bremen,SVW,14,8,2,4,28:25,3,26
3,VfB Stuttgart,VFB,14,6,6,2,24:15,9,24
4,Borussia Dortmund,BVB,14,6,6,2,19:11,8,24
5,FC Schalke 04,S04,14,6,5,3,18:13,5,23
6,Hertha BSC,BSC,14,6,4,4,16:13,3,22
7,VfL Wolfsburg,WOB,14,7,1,6,17:16,1,22
8,VfL Bochum,BOC,14,6,3,5,29:23,6,21
9,TSV 1860 München,M60,14,6,3,5,20:17,3,21
10,Hamburger SV,HSV,14,6,2,6,17:20,-3,20
11,Bayer Leverkusen,B04,14,4,5,5,19:22,-3,17
12,1. FC Nürnberg,FCN,14,5,2,7,18:23,-5,17
13,Bor. Mönchengladbach,BMG,14,4,4,6,18:14,4,16
14,FC Hansa Rostock,ROS,14,4,4,6,17:16,1,16
15,Hannover 96,H96,14,4,3,7,22:30,-8,15
16,Arminia Bielefeld,DSC,14,4,3,7,15:24,-9,15
17,Energie Cottbus,FCE,14,2,3,9,8:28,-20,9
18,1. FC Kaiserslautern,FCK,14,1,4,9,12:24,-12,7
