#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,7,2,1,26:11,15,23
2,Borussia Dortmund,BVB,10,5,5,0,16:6,10,20
3,VfL Bochum,BOC,10,5,2,3,22:16,6,17
4,TSV 1860 München,M60,10,5,2,3,15:12,3,17
5,Werder Bremen,SVW,10,5,2,3,19:19,0,17
6,Hertha BSC,BSC,10,4,4,2,12:8,4,16
7,FC Schalke 04,S04,10,4,4,2,13:10,3,16
8,VfL Wolfsburg,WOB,10,5,1,4,11:11,0,16
9,VfB Stuttgart,VFB,10,3,5,2,16:12,4,14
10,Arminia Bielefeld,DSC,10,4,2,4,11:16,-5,14
11,FC Hansa Rostock,ROS,10,4,1,5,11:8,3,13
12,Bayer Leverkusen,B04,10,3,3,4,14:17,-3,12
13,Hamburger SV,HSV,10,4,0,6,11:17,-6,12
14,Bor. Mönchengladbach,BMG,10,3,2,5,10:8,2,11
15,1. FC Nürnberg,FCN,10,3,1,6,12:17,-5,10
16,Hannover 96,H96,10,2,3,5,18:25,-7,9
17,1. FC Kaiserslautern,FCK,10,1,3,6,7:14,-7,6
18,Energie Cottbus,FCE,10,1,2,7,5:22,-17,5
