#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,12,3,2,36:14,22,39
2,Borussia Dortmund,BVB,17,9,6,2,28:13,15,33
3,Werder Bremen,SVW,17,10,3,4,34:27,7,33
4,FC Schalke 04,S04,17,7,7,3,21:14,7,28
5,VfB Stuttgart,VFB,17,7,6,4,27:22,5,27
6,TSV 1860 München,M60,17,7,4,6,25:24,1,25
7,Hamburger SV,HSV,17,7,4,6,21:23,-2,25
8,VfL Bochum,BOC,17,6,5,6,31:28,3,23
9,Hertha BSC,BSC,17,6,5,6,19:19,0,23
10,VfL Wolfsburg,WOB,17,7,2,8,20:22,-2,23
11,Arminia Bielefeld,DSC,17,6,4,7,21:24,-3,22
12,1. FC Nürnberg,FCN,17,6,3,8,23:27,-4,21
13,FC Hansa Rostock,ROS,17,5,5,7,20:20,0,20
14,Bayer Leverkusen,B04,17,5,5,7,24:27,-3,20
15,Bor. Mönchengladbach,BMG,17,5,4,8,20:19,1,19
16,Hannover 96,H96,17,4,4,9,22:33,-11,16
17,1. FC Kaiserslautern,FCK,17,3,4,10,17:28,-11,13
18,Energie Cottbus,FCE,17,2,4,11,13:38,-25,10
