#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,3,2,1,0,8:3,5,7
1,Bayern München,FCB,3,2,1,0,8:3,5,7
3,VfL Wolfsburg,WOB,3,2,0,1,5:4,1,6
4,SC Freiburg,SCF,3,1,2,0,3:2,1,5
5,1899 Hoffenheim,TSG,3,1,1,1,6:3,3,4
6,Borussia Dortmund,BVB,3,1,0,2,5:6,-1,3
7,1. FSV Mainz 05,M05,3,1,0,2,2:3,-1,3
8,Hertha BSC,BSC,4,1,0,3,4:15,-11,3
9,1. FC Köln,KOE,3,0,2,1,4:5,-1,2
10,Eintracht Frankfurt,SGE,3,0,2,1,4:7,-3,2
11,FC Augsburg,FCA,3,0,2,1,0:3,-3,2
12,VfB Stuttgart,VFB,3,0,2,1,1:5,-4,2
13,1. FC Union Berlin,FCU,2,0,1,1,4:6,-2,1
14,RB Leipzig,RBL,3,0,1,2,1:3,-2,1
15,Arminia Bielefeld,DSC,3,0,1,2,2:5,-3,1
16,Bor. Mönchengladbach,BMG,3,0,0,3,1:7,-6,0
17,SpVgg Greuther Fürth,SGF,3,0,0,3,2:10,-8,0
18,VfL Bochum,BOC,3,0,0,3,1:10,-9,0
