#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,2,2,0,0,4:1,3,6
2,Bayer Leverkusen,B04,2,1,1,0,5:2,3,4
2,Bayern München,FCB,2,1,1,0,5:2,3,4
4,SC Freiburg,SCF,2,1,1,0,3:2,1,4
5,1899 Hoffenheim,TSG,2,1,0,1,6:3,3,3
6,Borussia Dortmund,BVB,2,1,0,1,5:5,0,3
7,1. FSV Mainz 05,M05,2,1,0,1,2:2,0,3
8,Hertha BSC,BSC,3,1,0,2,4:9,-5,3
9,FC Augsburg,FCA,2,0,2,0,0:0,0,2
10,1. FC Union Berlin,FCU,1,0,1,0,2:2,0,1
11,1. FC Köln,KOE,2,0,1,1,3:4,-1,1
12,Arminia Bielefeld,DSC,2,0,1,1,2:4,-2,1
13,Eintracht Frankfurt,SGE,2,0,1,1,3:6,-3,1
14,VfB Stuttgart,VFB,2,0,1,1,1:5,-4,1
15,VfL Bochum,BOC,2,0,0,2,1:3,-2,0
16,RB Leipzig,RBL,2,0,0,2,0:2,-2,0
17,Bor. Mönchengladbach,BMG,2,0,0,2,1:6,-5,0
18,SpVgg Greuther Fürth,SGF,2,0,0,2,1:8,-7,0
