#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,6,1,1,27:10,17,19
2,Bayer Leverkusen,B04,8,4,3,1,20:12,8,15
3,SC Freiburg,SCF,9,4,3,2,15:7,8,15
4,Eintracht Frankfurt,SGE,9,4,2,3,15:16,-1,14
5,1899 Hoffenheim,TSG,9,3,2,4,17:18,-1,11
6,Borussia Dortmund,BVB,7,3,1,3,13:11,2,10
7,VfL Wolfsburg,WOB,7,3,1,3,9:11,-2,10
8,1. FC Köln,KOE,8,1,4,3,9:16,-7,7
9,Hertha BSC,BSC,9,2,1,6,8:26,-18,7
10,1. FC Union Berlin,FCU,7,1,3,3,10:13,-3,6
11,1. FSV Mainz 05,M05,7,2,0,5,7:11,-4,6
12,VfB Stuttgart,VFB,7,1,3,3,6:12,-6,6
13,FC Augsburg,FCA,8,1,3,4,5:11,-6,6
14,VfL Bochum,BOC,9,2,0,7,6:20,-14,6
15,Arminia Bielefeld,DSC,7,1,2,4,4:9,-5,5
16,RB Leipzig,RBL,8,0,4,4,5:10,-5,4
17,Bor. Mönchengladbach,BMG,8,1,1,6,7:18,-11,4
18,SpVgg Greuther Fürth,SGF,9,0,0,9,6:34,-28,0
