#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,6,1,1,27:10,17,19
2,SC Freiburg,SCF,9,4,3,2,15:7,8,15
3,Bayer Leverkusen,B04,9,4,3,2,21:14,7,15
4,Eintracht Frankfurt,SGE,9,4,2,3,15:16,-1,14
5,Borussia Dortmund,BVB,9,4,1,4,18:16,2,13
6,1899 Hoffenheim,TSG,9,3,2,4,17:18,-1,11
7,1. FC Union Berlin,FCU,9,2,4,3,13:15,-2,10
8,1. FC Köln,KOE,9,2,4,3,12:17,-5,10
9,VfL Wolfsburg,WOB,9,3,1,5,9:16,-7,10
10,Arminia Bielefeld,DSC,9,2,3,4,8:11,-3,9
11,Bor. Mönchengladbach,BMG,10,2,2,6,10:20,-10,8
12,VfB Stuttgart,VFB,9,1,4,4,6:13,-7,7
13,FC Augsburg,FCA,10,1,4,5,6:14,-8,7
14,Hertha BSC,BSC,9,2,1,6,8:26,-18,7
15,1. FSV Mainz 05,M05,9,2,0,7,8:16,-8,6
16,VfL Bochum,BOC,9,2,0,7,6:20,-14,6
17,RB Leipzig,RBL,8,0,4,4,5:10,-5,4
18,SpVgg Greuther Fürth,SGF,9,0,0,9,6:34,-28,0
