#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,3,2,1,0,8:3,5,7
2,VfL Wolfsburg,WOB,2,2,0,0,4:1,3,6
3,SC Freiburg,SCF,3,1,2,0,3:2,1,5
4,1899 Hoffenheim,TSG,3,1,1,1,6:3,3,4
5,Bayern München,FCB,2,1,1,0,5:2,3,4
6,Borussia Dortmund,BVB,2,1,0,1,5:5,0,3
7,1. FSV Mainz 05,M05,2,1,0,1,2:2,0,3
8,Hertha BSC,BSC,3,1,0,2,4:9,-5,3
9,FC Augsburg,FCA,2,0,2,0,0:0,0,2
10,Eintracht Frankfurt,SGE,3,0,2,1,4:7,-3,2
11,1. FC Köln,KOE,2,0,1,1,3:4,-1,1
12,1. FC Union Berlin,FCU,2,0,1,1,4:6,-2,1
13,Arminia Bielefeld,DSC,2,0,1,1,2:4,-2,1
14,RB Leipzig,RBL,3,0,1,2,1:3,-2,1
15,VfB Stuttgart,VFB,2,0,1,1,1:5,-4,1
16,Bor. Mönchengladbach,BMG,3,0,0,3,1:7,-6,0
17,SpVgg Greuther Fürth,SGF,3,0,0,3,2:10,-8,0
18,VfL Bochum,BOC,3,0,0,3,1:10,-9,0
