#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,10,2,2,43:17,26,32
2,Borussia Dortmund,BVB,15,8,3,4,29:20,9,27
3,Bayer Leverkusen,B04,15,7,5,3,33:21,12,26
4,SC Freiburg,SCF,15,6,5,4,21:16,5,23
5,Eintracht Frankfurt,SGE,14,6,4,4,23:21,2,22
6,RB Leipzig,RBL,14,5,4,5,26:16,10,19
7,1899 Hoffenheim,TSG,15,5,2,8,21:29,-8,17
8,1. FC Union Berlin,FCU,15,4,4,7,19:25,-6,16
9,1. FC Köln,KOE,14,3,6,5,17:24,-7,15
10,Bor. Mönchengladbach,BMG,15,4,3,8,17:30,-13,15
11,VfL Wolfsburg,WOB,14,4,2,8,15:26,-11,14
12,Arminia Bielefeld,DSC,15,3,3,9,10:25,-15,12
13,VfL Bochum,BOC,14,3,2,9,11:26,-15,11
14,FC Augsburg,FCA,15,2,4,9,12:26,-14,10
15,VfB Stuttgart,VFB,14,1,6,7,11:23,-12,9
16,1. FSV Mainz 05,M05,15,2,2,11,15:28,-13,8
17,Hertha BSC,BSC,14,2,2,10,10:35,-25,8
18,SpVgg Greuther Fürth,SGF,14,0,2,12,11:46,-35,2
