#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,9,2,2,39:16,23,29
2,Borussia Dortmund,BVB,13,7,2,4,26:19,7,23
3,Bayer Leverkusen,B04,13,6,4,3,31:21,10,22
4,Eintracht Frankfurt,SGE,13,6,3,4,23:21,2,21
5,SC Freiburg,SCF,13,5,4,4,19:15,4,19
6,1899 Hoffenheim,TSG,13,5,2,6,21:23,-2,17
7,RB Leipzig,RBL,13,4,4,5,22:15,7,16
8,1. FC Köln,KOE,13,3,6,4,17:23,-6,15
9,VfL Wolfsburg,WOB,13,4,2,7,15:23,-8,14
10,1. FC Union Berlin,FCU,13,3,4,6,15:20,-5,13
11,Arminia Bielefeld,DSC,13,3,3,7,10:17,-7,12
12,FC Augsburg,FCA,13,2,4,7,10:22,-12,10
13,Bor. Mönchengladbach,BMG,13,2,3,8,13:30,-17,9
14,VfB Stuttgart,VFB,13,1,5,7,10:22,-12,8
15,VfL Bochum,BOC,13,2,2,9,9:25,-16,8
16,Hertha BSC,BSC,13,2,2,9,9:33,-24,8
17,1. FSV Mainz 05,M05,13,2,1,10,12:24,-12,7
18,SpVgg Greuther Fürth,SGF,13,0,1,12,11:46,-35,1
