#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,9,2,2,39:16,23,29
2,Bayer Leverkusen,B04,14,7,4,3,33:21,12,25
3,Borussia Dortmund,BVB,14,7,3,4,27:20,7,24
4,Eintracht Frankfurt,SGE,14,6,4,4,23:21,2,22
5,SC Freiburg,SCF,14,5,5,4,19:15,4,20
6,1899 Hoffenheim,TSG,14,5,2,7,21:26,-5,17
7,RB Leipzig,RBL,13,4,4,5,22:15,7,16
8,1. FC Köln,KOE,13,3,6,4,17:23,-6,15
9,VfL Wolfsburg,WOB,13,4,2,7,15:23,-8,14
10,1. FC Union Berlin,FCU,14,3,4,7,15:24,-9,13
11,Arminia Bielefeld,DSC,14,3,3,8,10:21,-11,12
12,Bor. Mönchengladbach,BMG,14,3,3,8,15:30,-15,12
13,FC Augsburg,FCA,14,2,4,8,12:25,-13,10
14,VfB Stuttgart,VFB,13,1,5,7,10:22,-12,8
15,VfL Bochum,BOC,13,2,2,9,9:25,-16,8
16,Hertha BSC,BSC,13,2,2,9,9:33,-24,8
17,1. FSV Mainz 05,M05,13,2,1,10,12:24,-12,7
18,SpVgg Greuther Fürth,SGF,13,0,1,12,11:46,-35,1
