#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,12:4,8,9
2,Werder Bremen,SVW,3,3,0,0,9:4,5,9
3,FC Schalke 04,S04,3,2,1,0,3:1,2,7
4,Arminia Bielefeld,DSC,3,2,0,1,4:1,3,6
5,Hamburger SV,HSV,3,2,0,1,4:4,0,6
6,VfL Wolfsburg,WOB,3,2,0,1,3:3,0,6
7,VfB Stuttgart,VFB,3,1,2,0,5:2,3,5
8,Bor. Mönchengladbach,BMG,3,1,2,0,4:1,3,5
9,Borussia Dortmund,BVB,3,1,2,0,6:4,2,5
10,VfL Bochum,BOC,3,1,1,1,5:1,4,4
11,TSV 1860 München,M60,3,1,1,1,5:4,1,4
12,Hertha BSC,BSC,3,1,1,1,4:3,1,4
13,1. FC Nürnberg,FCN,3,1,0,2,5:6,-1,3
14,FC Hansa Rostock,ROS,3,1,0,2,3:4,-1,3
15,1. FC Kaiserslautern,FCK,3,0,2,1,2:4,-2,2
16,Bayer Leverkusen,B04,3,0,1,2,4:8,-4,1
16,Hannover 96,H96,3,0,1,2,4:8,-4,1
18,Energie Cottbus,FCE,3,0,1,2,1:6,-5,1
