#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,7,2,0,24:9,15,23
2,Werder Bremen,SVW,9,7,1,1,22:12,10,22
3,VfL Wolfsburg,WOB,8,6,0,2,12:6,6,18
4,Hamburger SV,HSV,8,5,2,1,11:8,3,17
5,Arminia Bielefeld,DSC,8,5,1,2,13:6,7,16
6,Borussia Dortmund,BVB,8,4,4,0,12:6,6,16
7,Bor. Mönchengladbach,BMG,8,4,3,1,13:4,9,15
8,VfB Stuttgart,VFB,8,4,3,1,15:8,7,15
9,TSV 1860 München,M60,8,4,2,2,14:10,4,14
10,FC Schalke 04,S04,8,3,4,1,10:6,4,13
11,Hertha BSC,BSC,8,3,3,2,12:9,3,12
12,VfL Bochum,BOC,9,3,2,4,14:13,1,11
13,1. FC Kaiserslautern,FCK,9,3,2,4,10:10,0,11
14,1. FC Nürnberg,FCN,9,3,1,5,13:16,-3,10
15,FC Hansa Rostock,ROS,9,2,3,4,10:11,-1,9
16,Bayer Leverkusen,B04,9,2,2,5,11:17,-6,8
17,Hannover 96,H96,9,1,3,5,11:19,-8,6
18,Energie Cottbus,FCE,9,1,1,7,6:19,-13,4
