#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,12:4,8,9
2,Werder Bremen,SVW,3,3,0,0,9:4,5,9
3,Arminia Bielefeld,DSC,4,3,0,1,6:2,4,9
4,Hamburger SV,HSV,4,3,0,1,7:6,1,9
5,Borussia Dortmund,BVB,4,2,2,0,7:4,3,8
6,TSV 1860 München,M60,4,2,1,1,6:4,2,7
7,FC Schalke 04,S04,3,2,1,0,3:1,2,7
8,1. FC Nürnberg,FCN,4,2,0,2,6:6,0,6
9,VfL Wolfsburg,WOB,3,2,0,1,3:3,0,6
10,VfB Stuttgart,VFB,3,1,2,0,5:2,3,5
11,Bor. Mönchengladbach,BMG,3,1,2,0,4:1,3,5
12,VfL Bochum,BOC,4,1,1,2,6:5,1,4
13,Hertha BSC,BSC,3,1,1,1,4:3,1,4
14,Bayer Leverkusen,B04,4,1,1,2,6:9,-3,4
15,FC Hansa Rostock,ROS,4,1,0,3,4:6,-2,3
16,1. FC Kaiserslautern,FCK,3,0,2,1,2:4,-2,2
17,Hannover 96,H96,3,0,1,2,4:8,-4,1
18,Energie Cottbus,FCE,4,0,1,3,1:7,-6,1
