#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Arminia Bielefeld,DSC,2,2,0,0,4:0,4,6
2,Bor. Mönchengladbach,BMG,2,1,1,0,3:0,3,4
3,Borussia Dortmund,BVB,2,1,1,0,5:3,2,4
4,FC Schalke 04,S04,2,1,1,0,1:0,1,4
5,VfL Bochum,BOC,1,1,0,0,5:0,5,3
6,Bayern München,FCB,1,1,0,0,6:2,4,3
7,FC Hansa Rostock,ROS,1,1,0,0,2:0,2,3
8,TSV 1860 München,M60,2,1,0,1,3:2,1,3
9,Werder Bremen,SVW,1,1,0,0,2:1,1,3
10,VfL Wolfsburg,WOB,1,1,0,0,1:0,1,3
11,1. FC Nürnberg,FCN,2,1,0,1,4:4,0,3
12,Hamburger SV,HSV,2,1,0,1,2:4,-2,3
13,Hertha BSC,BSC,1,0,1,0,1:1,0,1
13,VfB Stuttgart,VFB,1,0,1,0,1:1,0,1
15,Bayer Leverkusen,B04,2,0,1,1,3:5,-2,1
16,Energie Cottbus,FCE,2,0,1,1,1:5,-4,1
17,1. FC Kaiserslautern,FCK,1,0,0,1,1:3,-2,0
17,Hannover 96,H96,1,0,0,1,1:3,-2,0
