#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,9,3,0,30:10,20,30
2,Hamburger SV,HSV,11,8,2,1,15:8,7,26
3,Borussia Dortmund,BVB,11,7,4,0,20:7,13,25
4,VfB Stuttgart,VFB,11,7,3,1,23:9,14,24
5,Werder Bremen,SVW,12,7,2,3,25:17,8,23
6,VfL Wolfsburg,WOB,11,7,1,3,16:9,7,22
7,Bor. Mönchengladbach,BMG,11,5,4,2,17:8,9,19
8,Hertha BSC,BSC,11,5,4,2,18:12,6,19
9,FC Schalke 04,S04,11,4,6,1,16:10,6,18
10,Arminia Bielefeld,DSC,11,5,3,3,14:8,6,18
11,1. FC Kaiserslautern,FCK,12,5,2,5,15:12,3,17
12,VfL Bochum,BOC,12,5,2,5,19:17,2,17
13,TSV 1860 München,M60,11,4,3,4,14:16,-2,15
14,1. FC Nürnberg,FCN,12,4,2,6,15:18,-3,14
15,FC Hansa Rostock,ROS,12,2,5,5,12:16,-4,11
16,Bayer Leverkusen,B04,12,3,2,7,15:22,-7,11
17,Hannover 96,H96,12,2,4,6,18:25,-7,10
18,Energie Cottbus,FCE,12,3,1,8,11:22,-11,10
