#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,4,1,0,19:8,11,13
2,Arminia Bielefeld,DSC,5,4,0,1,8:3,5,12
3,VfL Wolfsburg,WOB,5,4,0,1,6:3,3,12
4,Hamburger SV,HSV,5,4,0,1,8:6,2,12
5,FC Schalke 04,S04,5,3,2,0,7:2,5,11
6,TSV 1860 München,M60,5,3,1,1,9:4,5,10
7,Werder Bremen,SVW,5,3,1,1,10:8,2,10
8,VfB Stuttgart,VFB,5,2,3,0,9:3,6,9
9,Borussia Dortmund,BVB,5,2,3,0,7:4,3,9
10,Bor. Mönchengladbach,BMG,5,2,2,1,7:2,5,8
11,Hertha BSC,BSC,5,2,2,1,7:5,2,8
12,VfL Bochum,BOC,5,2,1,2,10:7,3,7
13,Bayer Leverkusen,B04,5,2,1,2,7:9,-2,7
14,1. FC Nürnberg,FCN,5,2,0,3,7:8,-1,6
15,1. FC Kaiserslautern,FCK,5,1,2,2,6:6,0,5
16,FC Hansa Rostock,ROS,5,1,0,4,4:7,-3,3
17,Hannover 96,H96,5,0,2,3,8:15,-7,2
18,Energie Cottbus,FCE,5,0,1,4,1:9,-8,1
