#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Bochum,BOC,1,1,0,0,5:0,5,3
2,Bayern München,FCB,1,1,0,0,6:2,4,3
3,Arminia Bielefeld,DSC,1,1,0,0,3:0,3,3
4,FC Hansa Rostock,ROS,1,1,0,0,2:0,2,3
5,Hamburger SV,HSV,1,1,0,0,2:1,1,3
5,Werder Bremen,SVW,1,1,0,0,2:1,1,3
7,FC Schalke 04,S04,1,1,0,0,1:0,1,3
7,VfL Wolfsburg,WOB,1,1,0,0,1:0,1,3
9,Borussia Dortmund,BVB,1,0,1,0,2:2,0,1
10,Bayer Leverkusen,B04,1,0,1,0,1:1,0,1
10,Energie Cottbus,FCE,1,0,1,0,1:1,0,1
10,Hertha BSC,BSC,1,0,1,0,1:1,0,1
10,VfB Stuttgart,VFB,1,0,1,0,1:1,0,1
14,Bor. Mönchengladbach,BMG,1,0,1,0,0:0,0,1
15,1. FC Kaiserslautern,FCK,1,0,0,1,1:3,-2,0
15,1. FC Nürnberg,FCN,1,0,0,1,1:3,-2,0
15,Hannover 96,H96,1,0,0,1,1:3,-2,0
18,TSV 1860 München,M60,1,0,0,1,0:2,-2,0
