#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,12,7,3,2,20:8,12,24
2,Bor. Mönchengladbach,BMG,11,6,1,4,12:6,6,19
3,Bayer Leverkusen,B04,12,5,4,3,16:13,3,19
4,Bayern München,FCB,11,5,3,3,15:11,4,18
5,FC Schalke 04,S04,11,5,1,5,16:19,-3,16
6,Hamburger SV,HSV,11,4,4,3,12:17,-5,16
7,1899 Hoffenheim,TSG,12,4,1,7,14:18,-4,13
8,1. FC Nürnberg,FCN,12,4,1,7,8:17,-9,13
9,Werder Bremen,SVW,12,3,4,5,15:25,-10,13
10,Hannover 96,H96,12,2,5,5,9:18,-9,11
11,Hertha BSC,BSC,12,2,5,5,13:26,-13,11
12,1. FSV Mainz 05,M05,11,1,7,3,14:17,-3,10
13,1. FC Köln,KOE,11,3,1,7,15:28,-13,10
14,VfB Stuttgart,VFB,11,2,3,6,13:20,-7,9
15,1. FC Kaiserslautern,FCK,12,1,5,6,8:18,-10,8
16,FC Augsburg,FCA,12,1,4,7,10:24,-14,7
17,SC Freiburg,SCF,11,1,2,8,14:35,-21,5
18,VfL Wolfsburg,WOB,11,1,1,9,9:31,-22,4
