#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,13,7,4,2,20:8,12,25
2,Bor. Mönchengladbach,BMG,12,6,1,5,12:7,5,19
3,Bayer Leverkusen,B04,13,5,4,4,18:16,2,19
4,Bayern München,FCB,12,5,3,4,15:13,2,18
5,FC Schalke 04,S04,12,5,1,6,17:21,-4,16
6,Hamburger SV,HSV,12,4,4,4,13:20,-7,16
7,1899 Hoffenheim,TSG,13,4,1,8,15:25,-10,13
8,1. FC Nürnberg,FCN,13,4,1,8,9:19,-10,13
9,Werder Bremen,SVW,13,3,4,6,15:26,-11,13
10,VfB Stuttgart,VFB,12,3,3,6,17:20,-3,12
11,Hannover 96,H96,13,2,5,6,9:21,-12,11
12,1. FC Köln,KOE,12,3,2,7,16:29,-13,11
13,Hertha BSC,BSC,13,2,5,6,13:27,-14,11
14,1. FSV Mainz 05,M05,12,1,7,4,15:19,-4,10
15,1. FC Kaiserslautern,FCK,13,1,6,6,8:18,-10,9
16,FC Augsburg,FCA,13,1,5,7,12:26,-14,8
17,SC Freiburg,SCF,12,1,3,8,14:35,-21,6
18,VfL Wolfsburg,WOB,12,1,2,9,9:31,-22,5
