#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,4,3,1,0,6:0,6,10
2,VfB Stuttgart,VFB,4,2,1,1,5:3,2,7
3,1899 Hoffenheim,TSG,4,2,0,2,7:4,3,6
4,Bor. Mönchengladbach,BMG,4,2,0,2,2:2,0,6
5,FC Schalke 04,S04,4,2,0,2,7:8,-1,6
6,Bayer Leverkusen,B04,4,2,0,2,5:6,-1,6
7,1. FC Nürnberg,FCN,4,2,0,2,3:4,-1,6
8,1. FC Köln,KOE,4,2,0,2,9:12,-3,6
9,Hertha BSC,BSC,4,1,2,1,6:6,0,5
10,1. FSV Mainz 05,M05,4,1,2,1,7:8,-1,5
11,Werder Bremen,SVW,4,1,1,2,5:6,-1,4
12,Borussia Dortmund,BVB,4,1,1,2,3:4,-1,4
13,Hannover 96,H96,3,1,1,1,2:4,-2,4
14,VfL Wolfsburg,WOB,5,1,0,4,6:13,-7,3
15,Hamburger SV,HSV,4,1,0,3,3:11,-8,3
16,FC Augsburg,FCA,4,0,2,2,3:8,-5,2
17,1. FC Kaiserslautern,FCK,4,0,1,3,1:5,-4,1
18,SC Freiburg,SCF,4,0,1,3,7:18,-11,1
