#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,4,1,1,9:3,6,13
2,Bayer Leverkusen,B04,7,4,1,2,10:8,2,13
3,Borussia Dortmund,BVB,7,3,2,2,7:5,2,11
4,FC Schalke 04,S04,6,3,1,2,10:10,0,10
5,Bor. Mönchengladbach,BMG,6,3,0,3,4:4,0,9
6,Hertha BSC,BSC,7,2,3,2,11:14,-3,9
7,VfB Stuttgart,VFB,6,2,2,2,8:8,0,8
8,Werder Bremen,SVW,7,2,2,3,9:13,-4,8
9,1. FSV Mainz 05,M05,6,1,4,1,8:9,-1,7
10,Hamburger SV,HSV,6,2,1,3,7:14,-7,7
11,1899 Hoffenheim,TSG,7,2,0,5,8:11,-3,6
12,1. FC Kaiserslautern,FCK,7,1,3,3,5:8,-3,6
13,1. FC Köln,KOE,6,2,0,4,11:20,-9,6
14,1. FC Nürnberg,FCN,7,2,0,5,4:14,-10,6
15,FC Augsburg,FCA,7,1,2,4,5:13,-8,5
16,Hannover 96,H96,6,1,1,4,4:12,-8,4
17,SC Freiburg,SCF,6,1,1,4,9:20,-11,4
18,VfL Wolfsburg,WOB,7,1,1,5,8:19,-11,4
