#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,12,7,3,2,20:8,12,24
2,Bor. Mönchengladbach,BMG,11,6,1,4,12:6,6,19
3,Bayern München,FCB,11,5,3,3,15:11,4,18
4,Bayer Leverkusen,B04,11,4,4,3,14:13,1,16
5,FC Schalke 04,S04,10,5,1,4,16:17,-1,16
6,Hamburger SV,HSV,10,4,3,3,11:16,-5,15
7,Werder Bremen,SVW,12,3,4,5,15:25,-10,13
8,Hannover 96,H96,11,2,5,4,8:15,-7,11
9,Hertha BSC,BSC,11,2,5,4,13:23,-10,11
10,1. FSV Mainz 05,M05,11,1,7,3,14:17,-3,10
11,1899 Hoffenheim,TSG,11,3,1,7,12:17,-5,10
12,1. FC Nürnberg,FCN,11,3,1,7,7:17,-10,10
13,1. FC Köln,KOE,11,3,1,7,15:28,-13,10
14,VfB Stuttgart,VFB,11,2,3,6,13:20,-7,9
15,1. FC Kaiserslautern,FCK,11,1,5,5,8:14,-6,8
16,FC Augsburg,FCA,12,1,4,7,10:24,-14,7
17,SC Freiburg,SCF,10,1,2,7,13:31,-18,5
18,VfL Wolfsburg,WOB,11,1,1,9,9:31,-22,4
