#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,5,1,2,13:7,6,16
2,Borussia Dortmund,BVB,9,4,3,2,12:7,5,15
3,Bayer Leverkusen,B04,9,4,3,2,13:11,2,15
4,FC Schalke 04,S04,8,4,1,3,12:13,-1,13
5,Bor. Mönchengladbach,BMG,8,4,0,4,7:5,2,12
6,Hertha BSC,BSC,9,2,5,2,13:16,-3,11
7,1899 Hoffenheim,TSG,9,3,0,6,10:13,-3,9
8,Hamburger SV,HSV,8,2,3,3,8:15,-7,9
9,1. FC Nürnberg,FCN,9,3,0,6,7:16,-9,9
10,1. FSV Mainz 05,M05,8,1,5,2,10:12,-2,8
11,VfB Stuttgart,VFB,8,2,2,4,8:11,-3,8
12,Werder Bremen,SVW,9,2,2,5,10:22,-12,8
13,1. FC Kaiserslautern,FCK,9,1,4,4,6:10,-4,7
14,1. FC Köln,KOE,8,2,1,5,13:25,-12,7
15,Hannover 96,H96,8,1,3,4,6:14,-8,6
16,FC Augsburg,FCA,9,1,3,5,7:17,-10,6
17,SC Freiburg,SCF,8,1,2,5,10:25,-15,5
18,VfL Wolfsburg,WOB,9,1,1,7,9:25,-16,4
