#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,11,6,3,2,19:8,11,21
2,Bayern München,FCB,10,5,2,3,15:11,4,17
3,Bor. Mönchengladbach,BMG,10,5,1,4,10:5,5,16
4,Bayer Leverkusen,B04,11,4,4,3,14:13,1,16
5,FC Schalke 04,S04,10,5,1,4,16:17,-1,16
6,Hamburger SV,HSV,10,4,3,3,11:16,-5,15
7,Hannover 96,H96,11,2,5,4,8:15,-7,11
8,Hertha BSC,BSC,11,2,5,4,13:23,-10,11
9,1899 Hoffenheim,TSG,11,3,1,7,12:17,-5,10
10,1. FC Nürnberg,FCN,11,3,1,7,7:17,-10,10
11,1. FC Köln,KOE,10,3,1,6,14:26,-12,10
12,Werder Bremen,SVW,11,2,4,5,12:24,-12,10
13,1. FSV Mainz 05,M05,10,1,6,3,13:16,-3,9
14,VfB Stuttgart,VFB,10,2,3,5,11:16,-5,9
15,1. FC Kaiserslautern,FCK,11,1,5,5,8:14,-6,8
16,FC Augsburg,FCA,11,1,4,6,9:20,-11,7
17,SC Freiburg,SCF,10,1,2,7,13:31,-18,5
18,VfL Wolfsburg,WOB,10,1,1,8,9:27,-18,4
