#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,6:0,6,9
2,1899 Hoffenheim,TSG,3,2,0,1,7:2,5,6
3,Bayer Leverkusen,B04,3,2,0,1,5:3,2,6
4,Bor. Mönchengladbach,BMG,3,2,0,1,2:1,1,6
5,1. FC Köln,KOE,3,2,0,1,9:9,0,6
6,1. FC Nürnberg,FCN,3,2,0,1,3:3,0,6
7,Hertha BSC,BSC,3,1,2,0,5:4,1,5
8,VfB Stuttgart,VFB,3,1,1,1,3:3,0,4
8,Werder Bremen,SVW,3,1,1,1,3:3,0,4
10,1. FSV Mainz 05,M05,3,1,1,1,4:5,-1,4
11,FC Schalke 04,S04,3,1,0,2,5:7,-2,3
12,Hannover 96,H96,2,1,0,1,2:4,-2,3
13,VfL Wolfsburg,WOB,4,1,0,3,5:10,-5,3
14,FC Augsburg,FCA,3,0,2,1,3:4,-1,2
15,Borussia Dortmund,BVB,3,0,1,2,1:3,-2,1
16,1. FC Kaiserslautern,FCK,3,0,1,2,1:4,-3,1
17,SC Freiburg,SCF,3,0,1,2,5:14,-9,1
18,Hamburger SV,HSV,3,0,0,3,1:10,-9,0
