#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,2,1,0,1,3:2,1,3
2,1. FSV Mainz 05,M05,1,1,0,0,2:1,1,3
2,Hannover 96,H96,1,1,0,0,2:1,1,3
4,Bayern München,FCB,1,1,0,0,1:0,1,3
4,Bor. Mönchengladbach,BMG,1,1,0,0,1:0,1,3
6,VfL Wolfsburg,WOB,2,1,0,1,4:4,0,3
7,FC Schalke 04,S04,2,1,0,1,4:5,-1,3
8,1. FC Nürnberg,FCN,2,1,0,1,1:2,-1,3
8,Bayer Leverkusen,B04,2,1,0,1,1:2,-1,3
10,Hertha BSC,BSC,2,0,2,0,3:3,0,2
11,FC Augsburg,FCA,1,0,1,0,1:1,0,1
11,VfB Stuttgart,VFB,1,0,1,0,1:1,0,1
13,SC Freiburg,SCF,2,0,1,1,5:7,-2,1
14,1. FC Kaiserslautern,FCK,2,0,1,1,1:3,-2,1
15,Borussia Dortmund,BVB,1,0,0,1,0:1,-1,0
15,Werder Bremen,SVW,1,0,0,1,0:1,-1,0
17,1. FC Köln,KOE,1,0,0,1,1:5,-4,0
18,Hamburger SV,HSV,2,0,0,2,1:8,-7,0
