#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,9,8,1,0,19:6,13,25
2,Bayern München,FCB,9,7,2,0,26:4,22,23
3,Hertha BSC,BSC,8,7,0,1,15:4,11,21
4,Borussia Dortmund,BVB,8,5,3,0,18:5,13,18
5,Eintracht Frankfurt,SGE,8,5,3,0,14:7,7,18
6,SC Freiburg,SCF,9,6,0,3,12:12,0,18
7,1899 Hoffenheim,TSG,9,4,5,0,16:9,7,17
8,1. FC Köln,KOE,8,4,4,0,13:4,9,16
9,FC Schalke 04,S04,10,5,1,4,16:10,6,16
10,Bor. Mönchengladbach,BMG,9,4,3,2,12:7,5,15
11,1. FSV Mainz 05,M05,9,4,3,2,19:15,4,15
12,Bayer Leverkusen,B04,10,4,2,4,17:16,1,14
13,Werder Bremen,SVW,10,3,1,6,13:17,-4,10
14,FC Augsburg,FCA,9,2,3,4,6:12,-6,9
15,SV Darmstadt 98,D98,10,2,3,5,8:16,-8,9
16,FC Ingolstadt 04,FCI,9,2,2,5,10:15,-5,8
17,VfL Wolfsburg,WOB,10,2,2,6,7:14,-7,8
18,Hamburger SV,HSV,8,2,2,4,8:17,-9,8
