#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,1,1,0,0,6:0,6,3
2,Bayer Leverkusen,B04,1,1,0,0,3:1,2,3
2,SC Freiburg,SCF,1,1,0,0,3:1,2,3
4,1. FC Köln,KOE,1,1,0,0,2:0,2,3
5,Bor. Mönchengladbach,BMG,1,1,0,0,2:1,1,3
5,Borussia Dortmund,BVB,1,1,0,0,2:1,1,3
5,Hertha BSC,BSC,1,1,0,0,2:1,1,3
8,Eintracht Frankfurt,SGE,1,1,0,0,1:0,1,3
8,RB Leipzig,RBL,1,1,0,0,1:0,1,3
8,SV Darmstadt 98,D98,1,1,0,0,1:0,1,3
11,1. FSV Mainz 05,M05,1,0,1,0,4:4,0,1
12,1899 Hoffenheim,TSG,1,0,1,0,2:2,0,1
13,Hamburger SV,HSV,1,0,1,0,1:1,0,1
14,VfL Wolfsburg,WOB,1,0,1,0,0:0,0,1
15,Werder Bremen,SVW,1,0,0,1,1:2,-1,0
16,FC Augsburg,FCA,1,0,0,1,0:2,-2,0
16,FC Ingolstadt 04,FCI,1,0,0,1,0:2,-2,0
16,FC Schalke 04,S04,1,0,0,1,0:2,-2,0
