#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,10,8,1,1,19:9,10,25
2,Bayern München,FCB,10,7,3,0,27:5,22,24
3,Hertha BSC,BSC,9,8,0,1,16:4,12,24
4,Borussia Dortmund,BVB,9,6,3,0,19:5,14,21
5,Eintracht Frankfurt,SGE,9,6,3,0,16:7,9,21
6,SC Freiburg,SCF,10,7,0,3,14:13,1,21
7,1899 Hoffenheim,TSG,10,5,5,0,20:9,11,20
8,1. FC Köln,KOE,9,5,4,0,14:4,10,19
9,FC Schalke 04,S04,11,6,1,4,18:10,8,19
10,Bor. Mönchengladbach,BMG,10,5,3,2,15:7,8,18
11,1. FSV Mainz 05,M05,10,5,3,2,21:15,6,18
12,Bayer Leverkusen,B04,11,5,2,4,20:16,4,17
13,FC Augsburg,FCA,10,3,3,4,9:14,-5,12
14,SV Darmstadt 98,D98,11,3,3,5,10:17,-7,12
15,VfL Wolfsburg,WOB,11,3,2,6,9:15,-6,11
16,Hamburger SV,HSV,9,3,2,4,9:17,-8,11
17,Werder Bremen,SVW,11,3,1,7,13:18,-5,10
18,FC Ingolstadt 04,FCI,10,2,2,6,10:17,-7,8
