#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,6,2,0,23:4,19,20
2,Hertha BSC,BSC,7,6,0,1,13:4,9,18
3,Borussia Dortmund,BVB,7,5,2,0,17:4,13,17
4,RB Leipzig,RBL,6,5,1,0,12:5,7,16
5,1. FC Köln,KOE,7,4,3,0,12:3,9,15
6,1899 Hoffenheim,TSG,7,4,3,0,13:6,7,15
7,Bor. Mönchengladbach,BMG,8,4,3,1,11:5,6,15
8,Eintracht Frankfurt,SGE,7,4,3,0,11:7,4,15
9,SC Freiburg,SCF,7,5,0,2,9:9,0,15
10,FC Schalke 04,S04,7,4,0,3,14:8,6,12
11,Bayer Leverkusen,B04,7,3,2,2,11:10,1,11
12,1. FSV Mainz 05,M05,6,3,1,2,15:13,2,10
13,Werder Bremen,SVW,7,3,0,4,10:12,-2,9
14,SV Darmstadt 98,D98,7,2,2,3,7:9,-2,8
15,FC Augsburg,FCA,7,1,3,3,5:10,-5,6
16,FC Ingolstadt 04,FCI,7,1,2,4,6:12,-6,5
17,Hamburger SV,HSV,7,1,2,4,6:16,-10,5
18,VfL Wolfsburg,WOB,7,0,2,5,4:12,-8,2
