#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Hansa Rostock,ROS,4,3,1,0,7:0,7,10
2,Bayern München,FCB,5,3,1,1,7:3,4,10
3,Borussia Dortmund,BVB,4,2,2,0,5:1,4,8
4,Hertha BSC,BSC,5,2,2,1,5:3,2,8
5,VfL Bochum,BOC,4,2,1,1,10:9,1,7
6,Werder Bremen,SVW,5,2,1,2,9:11,-2,7
7,Hannover 96,H96,4,2,0,2,7:7,0,6
8,VfB Stuttgart,VFB,5,1,2,2,7:9,-2,5
9,FC Schalke 04,S04,5,1,2,2,6:8,-2,5
10,Bayer Leverkusen,B04,4,1,1,2,6:7,-1,4
11,TSV 1860 München,M60,4,1,1,2,5:8,-3,4
11,VfL Wolfsburg,WOB,5,1,1,3,5:8,-3,4
13,Bor. Mönchengladbach,BMG,5,1,0,4,3:6,-3,3
14,1. FC Nürnberg,FCN,4,1,0,3,4:8,-4,3
15,Energie Cottbus,FCE,4,1,0,3,4:13,-9,3
16,Arminia Bielefeld,DSC,5,0,2,3,3:13,-10,2
17,1. FC Kaiserslautern,FCK,5,0,1,4,1:8,-7,1
18,Hamburger SV,HSV,4,0,0,4,2:9,-7,0
