#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Hansa Rostock,ROS,4,3,1,0,7:0,7,10
2,Borussia Dortmund,BVB,4,2,2,0,5:1,4,8
3,Bayern München,FCB,4,2,1,1,6:3,3,7
4,VfL Bochum,BOC,4,2,1,1,10:9,1,7
5,Hannover 96,H96,4,2,0,2,7:7,0,6
6,Werder Bremen,SVW,4,2,0,2,5:7,-2,6
7,FC Schalke 04,S04,4,1,2,1,6:5,1,5
8,Hertha BSC,BSC,4,1,2,1,3:3,0,5
9,Bayer Leverkusen,B04,4,1,1,2,6:7,-1,4
10,VfL Wolfsburg,WOB,4,1,1,2,3:4,-1,4
11,TSV 1860 München,M60,4,1,1,2,5:8,-3,4
12,Bor. Mönchengladbach,BMG,4,1,0,3,3:5,-2,3
13,1. FC Nürnberg,FCN,4,1,0,3,4:8,-4,3
14,Energie Cottbus,FCE,4,1,0,3,4:13,-9,3
15,VfB Stuttgart,VFB,4,0,2,2,5:8,-3,2
16,1. FC Kaiserslautern,FCK,4,0,1,3,1:7,-6,1
17,Arminia Bielefeld,DSC,4,0,1,3,3:13,-10,1
18,Hamburger SV,HSV,4,0,0,4,2:9,-7,0
