#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,8,4,2,2,12:7,5,14
2,FC Schalke 04,S04,8,4,2,2,11:8,3,14
3,Bayern München,FCB,7,4,1,2,9:5,4,13
4,FC Hansa Rostock,ROS,7,3,2,2,10:6,4,11
5,VfL Bochum,BOC,7,3,2,2,16:14,2,11
6,Hertha BSC,BSC,8,3,2,3,6:8,-2,11
7,Hannover 96,H96,7,3,1,3,11:13,-2,10
8,Werder Bremen,SVW,7,3,1,3,11:14,-3,10
9,TSV 1860 München,M60,8,3,1,4,10:13,-3,10
10,Bayer Leverkusen,B04,7,2,3,2,10:10,0,9
11,VfB Stuttgart,VFB,8,2,3,3,10:13,-3,9
12,1. FC Nürnberg,FCN,7,2,2,3,8:11,-3,8
13,Hamburger SV,HSV,8,2,1,5,10:15,-5,7
14,Arminia Bielefeld,DSC,8,1,2,5,8:18,-10,5
15,Energie Cottbus,FCE,7,1,2,4,5:17,-12,5
16,Bor. Mönchengladbach,BMG,8,1,1,6,7:13,-6,4
17,VfL Wolfsburg,WOB,8,1,1,6,6:14,-8,4
18,1. FC Kaiserslautern,FCK,7,0,2,5,6:15,-9,2
