#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,1,1,0,0,5:2,3,3
2,Bayer Leverkusen,B04,1,1,0,0,4:1,3,3
3,Bayern München,FCB,1,1,0,0,3:0,3,3
3,Hamburger SV,HSV,1,1,0,0,3:0,3,3
5,FC Schalke 04,S04,1,1,0,0,2:1,1,3
6,1. FC Köln,KOE,1,1,0,0,1:0,1,3
7,Borussia Dortmund,BVB,1,0,1,0,2:2,0,1
7,Hannover 96,H96,1,0,1,0,2:2,0,1
7,Hertha BSC,BSC,1,0,1,0,2:2,0,1
7,VfL Wolfsburg,WOB,1,0,1,0,2:2,0,1
11,MSV Duisburg,MSV,1,0,1,0,1:1,0,1
11,VfB Stuttgart,VFB,1,0,1,0,1:1,0,1
13,1. FC Kaiserslautern,FCK,1,0,0,1,1:2,-1,0
14,1. FSV Mainz 05,M05,1,0,0,1,0:1,-1,0
15,Arminia Bielefeld,DSC,1,0,0,1,2:5,-3,0
16,Eintracht Frankfurt,SGE,1,0,0,1,1:4,-3,0
17,1. FC Nürnberg,FCN,1,0,0,1,0:3,-3,0
17,Bor. Mönchengladbach,BMG,1,0,0,1,0:3,-3,0
