#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,5,0,0,14:3,11,15
2,Werder Bremen,SVW,5,4,1,0,16:6,10,13
3,Hamburger SV,HSV,5,3,2,0,10:3,7,11
4,FC Schalke 04,S04,5,2,3,0,6:4,2,9
5,1. FC Köln,KOE,5,3,0,2,9:8,1,9
6,Hertha BSC,BSC,5,2,2,1,7:5,2,8
7,Bayer Leverkusen,B04,5,2,1,2,11:10,1,7
8,1. FC Kaiserslautern,FCK,5,2,1,2,10:12,-2,7
9,Hannover 96,H96,5,1,3,1,6:5,1,6
10,VfB Stuttgart,VFB,5,1,3,1,7:7,0,6
11,VfL Wolfsburg,WOB,5,1,3,1,7:9,-2,6
12,Borussia Dortmund,BVB,5,1,2,2,8:9,-1,5
13,Arminia Bielefeld,DSC,5,1,2,2,5:8,-3,5
13,Bor. Mönchengladbach,BMG,5,1,2,2,5:8,-3,5
15,Eintracht Frankfurt,SGE,5,1,1,3,3:9,-6,4
16,MSV Duisburg,MSV,5,0,2,3,7:12,-5,2
17,1. FC Nürnberg,FCN,5,0,2,3,4:9,-5,2
18,1. FSV Mainz 05,M05,5,0,0,5,2:10,-8,0
