#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,11:2,9,9
2,Werder Bremen,SVW,3,2,1,0,8:3,5,7
3,Hamburger SV,HSV,3,2,1,0,6:1,5,7
4,FC Schalke 04,S04,3,2,1,0,5:3,2,7
5,1. FC Kaiserslautern,FCK,3,2,0,1,9:7,2,6
6,1. FC Köln,KOE,3,2,0,1,6:5,1,6
7,VfL Wolfsburg,WOB,3,1,2,0,5:4,1,5
8,Hertha BSC,BSC,3,1,1,1,4:5,-1,4
9,Hannover 96,H96,3,0,3,0,4:4,0,3
10,Bayer Leverkusen,B04,3,1,0,2,7:8,-1,3
11,Arminia Bielefeld,DSC,3,1,0,2,4:7,-3,3
12,Eintracht Frankfurt,SGE,3,1,0,2,2:6,-4,3
13,Borussia Dortmund,BVB,3,0,2,1,4:5,-1,2
13,VfB Stuttgart,VFB,3,0,2,1,4:5,-1,2
15,MSV Duisburg,MSV,3,0,2,1,5:7,-2,2
16,Bor. Mönchengladbach,BMG,3,0,2,1,2:5,-3,2
17,1. FC Nürnberg,FCN,3,0,1,2,1:5,-4,1
18,1. FSV Mainz 05,M05,3,0,0,3,0:5,-5,0
