#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,23,18,4,1,47:17,30,58
2,Werder Bremen,SVW,23,15,4,4,54:25,29,49
3,Hamburger SV,HSV,23,14,5,4,35:17,18,47
4,FC Schalke 04,S04,23,12,9,2,33:17,16,45
5,VfB Stuttgart,VFB,23,7,12,4,26:21,5,33
6,Bayer Leverkusen,B04,23,8,7,8,40:37,3,31
7,Hannover 96,H96,23,6,12,5,33:29,4,30
8,Hertha BSC,BSC,23,7,9,7,32:31,1,30
9,Bor. Mönchengladbach,BMG,23,7,9,7,28:29,-1,30
10,Borussia Dortmund,BVB,23,7,8,8,28:28,0,29
11,Arminia Bielefeld,DSC,23,7,6,10,26:32,-6,27
12,Eintracht Frankfurt,SGE,23,7,4,12,30:38,-8,25
13,VfL Wolfsburg,WOB,23,6,7,10,25:40,-15,25
14,1. FC Kaiserslautern,FCK,23,6,5,12,33:50,-17,23
15,1. FC Nürnberg,FCN,23,5,6,12,24:38,-14,21
16,1. FSV Mainz 05,M05,23,5,5,13,32:38,-6,20
17,MSV Duisburg,MSV,23,4,8,11,23:40,-17,20
18,1. FC Köln,KOE,23,3,6,14,28:50,-22,15
