#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,20,16,3,1,39:13,26,51
2,Werder Bremen,SVW,20,13,4,3,51:23,28,43
3,Hamburger SV,HSV,20,12,5,3,32:14,18,41
4,FC Schalke 04,S04,20,9,9,2,22:12,10,36
5,Hertha BSC,BSC,20,7,8,5,29:26,3,29
6,Borussia Dortmund,BVB,20,7,7,6,28:26,2,28
7,VfB Stuttgart,VFB,20,5,12,3,21:18,3,27
8,Hannover 96,H96,20,5,11,4,30:26,4,26
9,Bor. Mönchengladbach,BMG,20,6,8,6,25:26,-1,26
10,Bayer Leverkusen,B04,20,6,7,7,30:28,2,25
11,Eintracht Frankfurt,SGE,20,7,4,9,27:30,-3,25
12,Arminia Bielefeld,DSC,20,5,6,9,23:29,-6,21
13,VfL Wolfsburg,WOB,20,5,6,9,22:37,-15,21
14,1. FSV Mainz 05,M05,20,5,5,10,31:33,-2,20
15,1. FC Nürnberg,FCN,20,4,6,10,22:34,-12,18
16,MSV Duisburg,MSV,20,3,7,10,18:35,-17,16
17,1. FC Köln,KOE,20,3,5,12,28:45,-17,14
18,1. FC Kaiserslautern,FCK,20,3,5,12,27:50,-23,14
