#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,6,0,1,15:5,10,18
2,Hamburger SV,HSV,7,5,2,0,14:4,10,17
3,Werder Bremen,SVW,7,5,1,1,19:9,10,16
4,Hertha BSC,BSC,7,4,2,1,11:7,4,14
5,FC Schalke 04,S04,7,3,4,0,9:5,4,13
6,VfL Wolfsburg,WOB,7,3,3,1,12:11,1,12
7,Bor. Mönchengladbach,BMG,7,3,2,2,9:9,0,11
8,Bayer Leverkusen,B04,7,3,1,3,14:13,1,10
9,Borussia Dortmund,BVB,7,2,3,2,11:10,1,9
10,VfB Stuttgart,VFB,7,2,3,2,9:9,0,9
11,1. FC Köln,KOE,7,3,0,4,10:11,-1,9
12,1. FC Kaiserslautern,FCK,7,2,1,4,10:15,-5,7
13,Hannover 96,H96,7,1,3,3,8:11,-3,6
14,MSV Duisburg,MSV,7,1,2,4,10:15,-5,5
15,Arminia Bielefeld,DSC,7,1,2,4,5:12,-7,5
16,1. FSV Mainz 05,M05,7,1,1,5,5:11,-6,4
17,Eintracht Frankfurt,SGE,7,1,1,5,3:11,-8,4
18,1. FC Nürnberg,FCN,7,0,3,4,5:11,-6,3
