#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,21,17,3,1,41:14,27,54
2,Hamburger SV,HSV,21,13,5,3,33:14,19,44
3,Werder Bremen,SVW,21,13,4,4,51:25,26,43
4,FC Schalke 04,S04,21,10,9,2,29:16,13,39
5,Hertha BSC,BSC,21,7,9,5,30:27,3,30
6,Hannover 96,H96,21,6,11,4,31:26,5,29
7,Borussia Dortmund,BVB,21,7,8,6,28:26,2,29
8,VfB Stuttgart,VFB,21,5,12,4,22:20,2,27
9,Bor. Mönchengladbach,BMG,21,6,9,6,26:27,-1,27
10,Bayer Leverkusen,B04,21,6,7,8,34:35,-1,25
11,Eintracht Frankfurt,SGE,21,7,4,10,27:31,-4,25
12,Arminia Bielefeld,DSC,21,6,6,9,25:30,-5,24
13,VfL Wolfsburg,WOB,21,5,7,9,23:38,-15,22
14,1. FSV Mainz 05,M05,21,5,5,11,31:34,-3,20
15,1. FC Nürnberg,FCN,21,4,6,11,23:36,-13,18
16,MSV Duisburg,MSV,21,3,8,10,19:36,-17,17
17,1. FC Kaiserslautern,FCK,21,4,5,12,29:50,-21,17
18,1. FC Köln,KOE,21,3,6,12,28:45,-17,15
