#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,14,2,1,35:12,23,44
2,Hamburger SV,HSV,17,11,5,1,28:9,19,38
3,Werder Bremen,SVW,17,11,3,3,46:21,25,36
4,FC Schalke 04,S04,17,8,7,2,20:12,8,31
5,Hertha BSC,BSC,17,7,5,5,27:24,3,26
6,VfB Stuttgart,VFB,17,5,10,2,21:17,4,25
7,Bor. Mönchengladbach,BMG,17,6,7,4,24:21,3,25
8,Hannover 96,H96,17,4,9,4,26:23,3,21
9,Borussia Dortmund,BVB,17,5,6,6,23:24,-1,21
10,Eintracht Frankfurt,SGE,17,6,3,8,24:27,-3,21
11,Arminia Bielefeld,DSC,17,5,5,7,21:25,-4,20
12,Bayer Leverkusen,B04,17,4,7,6,24:26,-2,19
13,VfL Wolfsburg,WOB,17,4,6,7,18:30,-12,18
14,1. FSV Mainz 05,M05,17,4,4,9,24:26,-2,16
15,1. FC Nürnberg,FCN,17,3,5,9,19:31,-12,14
16,1. FC Köln,KOE,17,3,3,11,24:39,-15,12
17,MSV Duisburg,MSV,17,2,6,9,15:31,-16,12
18,1. FC Kaiserslautern,FCK,17,3,3,11,23:44,-21,12
