#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,6,0,0,15:3,12,18
2,Hamburger SV,HSV,6,4,2,0,12:4,8,14
3,Werder Bremen,SVW,6,4,1,1,17:8,9,13
4,Hertha BSC,BSC,6,3,2,1,10:7,3,11
5,Bayer Leverkusen,B04,6,3,1,2,13:11,2,10
6,FC Schalke 04,S04,6,2,4,0,7:5,2,10
7,VfL Wolfsburg,WOB,6,2,3,1,11:11,0,9
8,1. FC Köln,KOE,6,3,0,3,10:10,0,9
9,Borussia Dortmund,BVB,6,2,2,2,10:9,1,8
10,Bor. Mönchengladbach,BMG,6,2,2,2,7:9,-2,8
11,1. FC Kaiserslautern,FCK,6,2,1,3,10:14,-4,7
12,Hannover 96,H96,6,1,3,2,8:9,-1,6
12,VfB Stuttgart,VFB,6,1,3,2,8:9,-1,6
14,Arminia Bielefeld,DSC,6,1,2,3,5:10,-5,5
15,Eintracht Frankfurt,SGE,6,1,1,4,3:10,-7,4
16,1. FC Nürnberg,FCN,6,0,3,3,5:10,-5,3
17,1. FSV Mainz 05,M05,6,1,0,5,4:10,-6,3
18,MSV Duisburg,MSV,6,0,2,4,9:15,-6,2
