#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,13,2,1,33:11,22,41
2,Hamburger SV,HSV,16,11,4,1,27:8,19,37
3,Werder Bremen,SVW,16,11,2,3,45:20,25,35
4,FC Schalke 04,S04,16,8,7,1,20:10,10,31
5,Hertha BSC,BSC,16,7,4,5,26:23,3,25
6,Bor. Mönchengladbach,BMG,16,5,7,4,20:18,2,22
7,VfB Stuttgart,VFB,16,4,10,2,19:17,2,22
8,Borussia Dortmund,BVB,16,5,6,5,22:22,0,21
9,Eintracht Frankfurt,SGE,16,6,3,7,21:23,-2,21
10,Hannover 96,H96,16,4,8,4,26:23,3,20
11,Bayer Leverkusen,B04,16,4,6,6,24:26,-2,18
12,VfL Wolfsburg,WOB,16,4,6,6,16:27,-11,18
13,Arminia Bielefeld,DSC,16,4,5,7,18:23,-5,17
14,1. FSV Mainz 05,M05,16,4,3,9,23:25,-2,15
15,1. FC Nürnberg,FCN,16,3,4,9,18:30,-12,13
16,1. FC Köln,KOE,16,3,3,10,22:36,-14,12
17,MSV Duisburg,MSV,16,2,5,9,14:30,-16,11
18,1. FC Kaiserslautern,FCK,16,2,3,11,20:42,-22,9
