#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,8,1,1,22:6,16,25
2,Werder Bremen,SVW,10,7,2,1,27:12,15,23
3,Hamburger SV,HSV,10,6,3,1,18:6,12,21
4,FC Schalke 04,S04,10,4,6,0,11:6,5,18
5,Bor. Mönchengladbach,BMG,10,5,3,2,15:11,4,18
6,Hertha BSC,BSC,10,5,2,3,15:13,2,17
7,VfL Wolfsburg,WOB,10,4,4,2,13:13,0,16
8,Borussia Dortmund,BVB,10,2,6,2,15:14,1,12
9,VfB Stuttgart,VFB,10,2,6,2,11:11,0,12
10,Bayer Leverkusen,B04,10,3,3,4,17:18,-1,12
11,Arminia Bielefeld,DSC,10,3,3,4,12:15,-3,12
12,Hannover 96,H96,10,2,5,3,13:13,0,11
13,Eintracht Frankfurt,SGE,10,3,1,6,10:15,-5,10
14,1. FC Köln,KOE,10,3,0,7,15:23,-8,9
15,1. FC Kaiserslautern,FCK,10,2,2,6,14:25,-11,8
16,1. FSV Mainz 05,M05,10,2,1,7,9:16,-7,7
17,1. FC Nürnberg,FCN,10,1,3,6,11:21,-10,6
17,MSV Duisburg,MSV,10,1,3,6,11:21,-10,6
