#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,26,15,9,2,44:15,29,54
2,Hamburger SV,HSV,26,12,11,3,37:19,18,47
3,FC Schalke 04,S04,26,12,9,5,40:26,14,45
4,Bayer Leverkusen,B04,26,13,5,8,46:28,18,44
5,Werder Bremen,SVW,26,13,5,8,53:38,15,44
6,VfB Stuttgart,VFB,26,13,3,10,44:40,4,42
7,Eintracht Frankfurt,SGE,26,11,9,6,32:31,1,42
8,VfL Wolfsburg,WOB,26,11,7,8,42:36,6,40
9,Karlsruher SC,KSC,26,10,8,8,30:33,-3,38
10,Hannover 96,H96,26,9,8,9,36:42,-6,35
11,VfL Bochum,BOC,26,8,9,9,40:41,-1,33
12,Hertha BSC,BSC,26,9,5,12,28:33,-5,32
13,Borussia Dortmund,BVB,26,8,7,11,39:44,-5,31
14,FC Hansa Rostock,ROS,26,6,6,14,22:37,-15,24
15,Energie Cottbus,FCE,26,5,8,13,28:43,-15,23
16,MSV Duisburg,MSV,26,6,4,16,27:41,-14,22
17,Arminia Bielefeld,DSC,26,5,7,14,25:51,-26,22
18,1. FC Nürnberg,FCN,26,4,8,14,27:42,-15,20
