#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,22,13,8,1,39:11,28,47
2,Werder Bremen,SVW,22,13,4,5,48:28,20,43
3,Hamburger SV,HSV,22,11,8,3,34:17,17,41
4,Bayer Leverkusen,B04,22,11,5,6,39:23,16,38
5,Karlsruher SC,KSC,22,10,6,6,29:29,0,36
6,FC Schalke 04,S04,22,9,8,5,34:24,10,35
7,VfB Stuttgart,VFB,22,11,1,10,33:35,-2,34
8,Eintracht Frankfurt,SGE,22,8,8,6,26:29,-3,32
9,Hannover 96,H96,22,9,5,8,33:37,-4,32
10,VfL Wolfsburg,WOB,22,8,6,8,36:35,1,30
11,Hertha BSC,BSC,22,9,3,10,25:28,-3,30
12,VfL Bochum,BOC,22,8,5,9,34:35,-1,29
13,Borussia Dortmund,BVB,22,8,4,10,34:38,-4,28
14,FC Hansa Rostock,ROS,22,6,4,12,20:31,-11,22
15,Arminia Bielefeld,DSC,22,5,4,13,21:45,-24,19
16,1. FC Nürnberg,FCN,22,4,5,13,24:36,-12,17
17,Energie Cottbus,FCE,22,3,8,11,23:37,-14,17
18,MSV Duisburg,MSV,22,5,2,15,22:36,-14,17
