#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,4,4,0,0,7:1,6,12
2,TSV 1860 München,M60,5,3,2,0,11:5,6,11
3,SC Freiburg,SCF,4,3,1,0,8:4,4,10
4,Bayer Leverkusen,B04,4,2,2,0,7:5,2,8
5,1. FC Nürnberg,FCN,4,2,1,1,9:7,2,7
6,VfL Bochum,BOC,4,2,0,2,5:5,0,6
7,Hamburger SV,HSV,4,1,2,1,6:7,-1,5
8,VfB Stuttgart,VFB,5,1,2,2,6:8,-2,5
9,FC Schalke 04,S04,5,1,2,2,4:8,-4,5
10,1. FC Kaiserslautern,FCK,5,1,2,2,5:12,-7,5
11,Werder Bremen,SVW,5,1,1,3,6:8,-2,4
12,VfL Wolfsburg,WOB,4,0,3,1,6:7,-1,3
13,Borussia Dortmund,BVB,5,0,3,2,6:9,-3,3
14,Eintracht Frankfurt,SGE,5,0,2,3,3:8,-5,2
15,Hertha BSC,BSC,5,0,2,3,3:9,-6,2
16,Bor. Mönchengladbach,BMG,5,0,1,4,6:13,-7,1
17,MSV Duisburg,MSV,4,0,1,3,4:12,-8,1
18,FC Hansa Rostock,ROS,4,0,0,4,2:12,-10,0
