#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,7,5,2,0,21:8,13,17
2,Bayern München,FCB,7,5,0,2,9:3,6,15
3,TSV 1860 München,M60,7,4,2,1,14:9,5,14
4,SC Freiburg,SCF,7,3,2,2,11:11,0,11
5,1. FC Kaiserslautern,FCK,7,3,2,2,7:12,-5,11
6,VfL Wolfsburg,WOB,7,2,4,1,12:11,1,10
7,Werder Bremen,SVW,7,3,1,3,10:9,1,10
8,1. FC Nürnberg,FCN,7,2,2,3,10:14,-4,8
9,VfL Bochum,BOC,7,2,1,4,9:13,-4,7
10,Hamburger SV,HSV,7,1,3,3,7:10,-3,6
11,Eintracht Frankfurt,SGE,7,1,3,3,6:10,-4,6
11,VfB Stuttgart,VFB,7,1,3,3,6:10,-4,6
13,FC Schalke 04,S04,7,1,3,3,6:13,-7,6
14,Borussia Dortmund,BVB,7,0,4,3,7:11,-4,4
15,Hertha BSC,BSC,7,0,2,5,4:13,-9,2
16,MSV Duisburg,MSV,7,0,2,5,5:17,-12,2
17,Bor. Mönchengladbach,BMG,7,0,2,5,8:21,-13,2
18,FC Hansa Rostock,ROS,7,0,1,6,6:18,-12,1
