#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,SC Freiburg,SCF,3,2,1,0,5:2,3,7
2,TSV 1860 München,M60,3,2,1,0,5:3,2,7
3,Bayern München,FCB,2,2,0,0,3:0,3,6
4,1. FC Nürnberg,FCN,2,1,1,0,5:4,1,4
5,Hamburger SV,HSV,3,1,1,1,6:7,-1,4
6,1. FC Kaiserslautern,FCK,3,1,1,1,3:6,-3,4
7,VfL Bochum,BOC,2,1,0,1,1:1,0,3
8,Werder Bremen,SVW,3,1,0,2,4:5,-1,3
9,FC Schalke 04,S04,3,1,0,2,2:6,-4,3
10,VfL Wolfsburg,WOB,2,0,2,0,4:4,0,2
11,Bayer Leverkusen,B04,2,0,2,0,3:3,0,2
12,VfB Stuttgart,VFB,2,0,1,1,1:2,-1,1
13,Bor. Mönchengladbach,BMG,3,0,1,2,4:7,-3,1
14,Eintracht Frankfurt,SGE,3,0,1,2,3:6,-3,1
15,Borussia Dortmund,BVB,3,0,1,2,2:5,-3,1
16,Hertha BSC,BSC,2,0,0,2,3:7,-4,0
17,MSV Duisburg,MSV,2,0,0,2,1:6,-5,0
18,FC Hansa Rostock,ROS,2,0,0,2,2:9,-7,0
