#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,5,0,1,9:2,7,15
2,Bayer Leverkusen,B04,6,4,2,0,16:7,9,14
3,TSV 1860 München,M60,7,4,2,1,14:9,5,14
4,SC Freiburg,SCF,6,3,2,1,10:8,2,11
5,1. FC Kaiserslautern,FCK,7,3,2,2,7:12,-5,11
6,VfL Wolfsburg,WOB,6,2,3,1,11:10,1,9
7,1. FC Nürnberg,FCN,7,2,2,3,10:14,-4,8
8,Werder Bremen,SVW,6,2,1,3,8:9,-1,7
9,VfL Bochum,BOC,7,2,1,4,9:13,-4,7
10,Eintracht Frankfurt,SGE,7,1,3,3,6:10,-4,6
10,VfB Stuttgart,VFB,7,1,3,3,6:10,-4,6
12,FC Schalke 04,S04,7,1,3,3,6:13,-7,6
13,Hamburger SV,HSV,6,1,2,3,7:10,-3,5
14,Borussia Dortmund,BVB,6,0,4,2,7:10,-3,4
15,Hertha BSC,BSC,7,0,2,5,4:13,-9,2
16,MSV Duisburg,MSV,6,0,2,4,5:15,-10,2
17,Bor. Mönchengladbach,BMG,7,0,2,5,8:21,-13,2
18,FC Hansa Rostock,ROS,6,0,0,6,5:17,-12,0
